x,y
0.502000000000002,0.919895750511386
0.504000000000002,0.920644151773453
0.506000000000002,0.921393721181073
0.508000000000002,0.92214451215105
0.510000000000002,0.922896527671962
0.512000000000002,0.923649770742145
0.514000000000002,0.924404295303285
0.516000000000002,0.925160002589554
0.518000000000002,0.925916946479246
0.520000000000002,0.926675130010123
0.522000000000002,0.927434556229909
0.524000000000002,0.928195279548492
0.526000000000002,0.928957200413637
0.528000000000002,0.929720373171221
0.530000000000002,0.930484800909209
0.532000000000002,0.93125048672573
0.534000000000002,0.932017485505084
0.536000000000002,0.932785696899313
0.538000000000002,0.933555175728078
0.540000000000002,0.934325925130588
0.542000000000002,0.935097948256425
0.544000000000002,0.935871300470618
0.546000000000002,0.936645880620026
0.548000000000002,0.937421744004408
0.550000000000002,0.938198893815282
0.552000000000002,0.938977333254755
0.554000000000002,0.939757118175023
0.556000000000002,0.940538146608147
0.558000000000002,0.941248466956458
0.560000000000002,0.941640059143461
0.562000000000002,0.942031977298091
0.564000000000002,0.942424221827527
0.566000000000002,0.942816819631018
0.568000000000002,0.943209718156407
0.570000000000002,0.943602944282249
0.572000000000002,0.943996498418445
0.574000000000002,0.944390380975583
0.576000000000002,0.944784618967024
0.578000000000002,0.945179159622773
0.580000000000002,0.945574029935371
0.582000000000002,0.945969230318157
0.584000000000002,0.94636476118516
0.586000000000002,0.946760649664583
0.588000000000002,0.947156842767242
0.590000000000002,0.947553367600395
0.592000000000002,0.947950224580852
0.594000000000002,0.948347414126119
0.596000000000002,0.948744963479981
0.598000000000002,0.949142819432698
0.600000000000002,0.949541009206982
0.602000000000002,0.949939533223151
0.604000000000002,0.950338391902226
0.606000000000002,0.950737612604317
0.608000000000002,0.951137141897749
0.610000000000002,0.951537007121434
0.612000000000002,0.951937208699233
0.614000000000002,0.952337747055721
0.616000000000002,0.952738649668079
0.618000000000002,0.953139862881316
0.620000000000002,0.953541414151289
0.622000000000002,0.95394330390544
0.624000000000002,0.954345532571934
0.626000000000002,0.954748127745783
0.628000000000002,0.955151035547278
0.630000000000002,0.955554283549978
0.632000000000002,0.955957872184944
0.634000000000002,0.956361801883969
0.636000000000002,0.95676610036066
0.638000000000002,0.957170713509178
0.640000000000002,0.957575669021545
0.642000000000002,0.957980967332482
0.644000000000002,0.958386608877447
0.646000000000002,0.958792594092635
0.648000000000002,0.959198950834983
0.650000000000002,0.959605624725419
0.652000000000002,0.960012643599136
0.654000000000002,0.960420007895298
0.656000000000002,0.960827718053813
0.658000000000002,0.961235802051914
0.660000000000002,0.961644205281254
0.662000000000002,0.962052955697192
0.664000000000002,0.962462053742634
0.666000000000002,0.962871499861241
0.668000000000002,0.96328132215133
0.670000000000002,0.963691465773827
0.672000000000002,0.96410195880504
0.674000000000002,0.964512801691661
0.676000000000002,0.964923994881143
0.678000000000002,0.965335566593674
0.680000000000002,0.965747461757998
0.682000000000002,0.96615970857216
0.684000000000002,0.966572307486676
0.686000000000002,0.966985258952834
0.688000000000002,0.967398591313493
0.690000000000002,0.967812249263738
0.692000000000002,0.96822626112415
0.694000000000002,0.968640627349112
0.696000000000002,0.969055348393786
0.698000000000002,0.969470452724507
0.700000000000002,0.96979141804894
0.702000000000002,0.969999227138479
0.704000000000002,0.970207125306706
0.706000000000002,0.970415112610909
0.708000000000002,0.970623203146949
0.710000000000002,0.970831368901189
0.712000000000002,0.971039623963568
0.714000000000002,0.971247968391574
0.716000000000002,0.97145640224274
0.718000000000002,0.971664939643325
0.720000000000002,0.971873552519656
0.722000000000002,0.972082254992051
0.724000000000002,0.972291047118245
0.726000000000002,0.972499928956018
0.728000000000002,0.972708900563204
0.730000000000002,0.972917976102666
0.732000000000002,0.973127127428434
0.734000000000002,0.973336368697413
0.736000000000002,0.973545699967634
0.738000000000002,0.973755121297176
0.740000000000002,0.973964646879519
0.742000000000002,0.974174248508233
0.744000000000002,0.974383940370817
0.746000000000002,0.974593722525551
0.748000000000002,0.974803595030768
0.750000000000002,0.975013572110659
0.752000000000002,0.975223625498139
0.754000000000002,0.975433769411402
0.756000000000002,0.975644003908981
0.758000000000002,0.975854329049458
0.760000000000002,0.976064759087839
0.762000000000002,0.976275265696189
0.764000000000002,0.976485863123495
0.766000000000002,0.976696551428543
0.768000000000002,0.976907330670169
0.770000000000002,0.977118215134293
0.772000000000002,0.977329176431932
0.774000000000002,0.977540228842968
0.776000000000002,0.977751372426441
0.778000000000002,0.977962607241441
0.780000000000002,0.978173947604904
0.782000000000002,0.978385365066602
0.784000000000002,0.978596873937411
0.786000000000002,0.978808474276628
0.788000000000002,0.9790201661436
0.790000000000002,0.979231963886376
0.792000000000002,0.979443838993287
0.794000000000002,0.979655805806306
0.796000000000002,0.979867864384985
0.798000000000002,0.980080014788929
0.800000000000002,0.980292257077794
0.802000000000002,0.980504605637104
0.804000000000002,0.980717031881194
0.806000000000002,0.980929550189487
0.808000000000002,0.981142160621846
0.810000000000002,0.981354863238186
0.812000000000002,0.981567672455371
0.814000000000002,0.981780559625855
0.816000000000002,0.981993539160381
0.818000000000002,0.982206611119071
0.820000000000002,0.982419775562103
0.822000000000002,0.982633046937783
0.824000000000002,0.982846396536479
0.826000000000002,0.98305983880036
0.828000000000002,0.98327337378981
0.830000000000002,0.983487001565267
0.832000000000002,0.983700736606584
0.834000000000002,0.983914550141844
0.836000000000002,0.984128456644741
0.838000000000002,0.984342456175924
0.840000000000002,0.984556548796093
0.842000000000002,0.984693060687737
0.844000000000002,0.984800171623155
0.846000000000002,0.984907305863298
0.848000000000002,0.985014463415773
0.850000000000002,0.98512164428819
0.852000000000002,0.985228855720261
0.854000000000002,0.985336083256979
0.856000000000002,0.985443334136488
0.858000000000002,0.985550608366413
0.860000000000002,0.98565790595438
0.862000000000002,0.985765234147994
0.864000000000002,0.985872578476514
0.866000000000002,0.985979946185976
0.868000000000002,0.986087337284019
0.870000000000002,0.986194751778287
0.872000000000002,0.986302196924291
0.874000000000002,0.986409658235531
0.876000000000002,0.986517142965946
0.878000000000002,0.986624651123191
0.880000000000002,0.986732182714928
0.882000000000002,0.986839737748819
0.884000000000002,0.986947323489881
0.886000000000002,0.987054925432665
0.888000000000002,0.987162550840615
0.890000000000002,0.987270199721404
0.892000000000002,0.987377872082715
0.894000000000002,0.987485575197497
0.896000000000002,0.987593294544488
0.898000000000002,0.987701037395059
0.900000000000002,0.987808803756905
0.902000000000002,0.987916593637721
0.904000000000002,0.988024414318408
0.906000000000002,0.988132251261857
0.908000000000002,0.988240111747389
0.910000000000002,0.988347995782712
0.912000000000002,0.988455903375541
0.914000000000002,0.988563841814734
0.916000000000002,0.988671796547317
0.918000000000002,0.988779774860567
0.920000000000002,0.98888777676221
0.922000000000002,0.988995802259977
0.924000000000002,0.989103858650701
0.926000000000002,0.989211931365513
0.928000000000002,0.989320027699661
0.930000000000002,0.989428147660888
0.932000000000002,0.989536291256941
0.934000000000002,0.989644465792642
0.936000000000003,0.9897526566832
0.938000000000003,0.989860871231848
0.940000000000003,0.989969109446345
0.942000000000003,0.990077371334457
0.944000000000003,0.990185664209004
0.946000000000003,0.990293973469249
0.948000000000003,0.990402306426422
0.950000000000003,0.990510663088301
0.952000000000003,0.990619043462666
0.954000000000003,0.990727454870353
0.956000000000003,0.990835882694651
0.958000000000003,0.9909443342548
0.960000000000003,0.991052809558595
0.962000000000003,0.991161308613835
0.964000000000003,0.991269831428322
0.966000000000003,0.991378385332522
0.968000000000003,0.991486955690524
0.970000000000003,0.991595549831198
0.972000000000003,0.99170416776236
0.974000000000003,0.991812809491828
0.976000000000003,0.991921482358113
0.978000000000003,0.992030171709272
0.980000000000003,0.992138884882214
0.982000000000003,0.992247621884772
0.984000000000003,0.992302219414044
0.986000000000003,0.992356606506906
0.988000000000003,0.992410995892937
0.990000000000003,0.992465391241275
0.992000000000003,0.992519792552901
0.994000000000003,0.992574199828795
0.996000000000003,0.992628616740509
0.998000000000003,0.992683035948285
1,0.992737461123273
1.002,0.992791892266454
1.004,0.992846329378809
1.006,0.992900776133907
1.008,0.992955225187962
1.01,0.993009680214138
1.012,0.993064141213418
1.014,0.993118608186786
1.016,0.993173084809822
1.018,0.993227563734716
1.02,0.993282048636647
1.022,0.993336539516599
1.024,0.993391036375554
1.026,0.993445542891115
1.028,0.993500051711435
1.03,0.993554566513714
1.032,0.993609087298934
1.034,0.993663614068082
1.036,0.993718150500777
1.038,0.993772689241139
1.04,0.993827233968384
1.042,0.9938817846835
1.044,0.99393634138747
1.046,0.993990904081283
1.048,0.994045476446982
1.05,0.994100051123842
1.052,0.994154631793504
1.054,0.994209218456955
1.056,0.994263811115183
1.058,0.994318413452255
1.06,0.994373018103404
1.062,0.994427628752292
1.064,0.994482245399909
1.066,0.994536868047243
1.068,0.994591500380385
1.07,0.994646135030523
1.072,0.994700775683345
1.074,0.994755422339839
1.076,0.994810075000996
1.078,0.994864737354932
1.08,0.994919402028789
1.082,0.994974072710277
1.084,0.995028749400388
1.086,0.995083432100113
1.088,0.995138124499596
1.09,0.995192819221925
1.092,0.995247519956841
1.094,0.995302226705336
1.096,0.9953569394684
1.098,0.995411661938208
1.1,0.995466386733794
1.102,0.995521117546926
1.104,0.995575854378596
1.106,0.995630597229799
1.108,0.995685349794739
1.11,0.995740104688391
1.112,0.995794865604554
1.114,0.995849632544222
1.116,0.99590440550839
1.118,0.995959188193295
1.12,0.99601397320985
1.122,0.996068764253887
1.124,0.996116255317787
1.126,0.996143655713091
1.128,0.996171057615854
1.13,0.99619846287471
1.132,0.996225867792867
1.134,0.996253274218856
1.136,0.996280682152801
1.138,0.996308091594829
1.14,0.99633550439408
1.142,0.996362916852745
1.144,0.996390330819866
1.146,0.996417746295565
1.148,0.996445163279968
1.15,0.996472583622727
1.152,0.996500003625014
1.154,0.996527425136378
1.156,0.996554848156944
1.158,0.996582272686837
1.16,0.996609700576218
1.162,0.99663712812524
1.164,0.996664557183963
1.166,0.996691987752511
1.168,0.996719419831009
1.17,0.996746855270128
1.172,0.996774290369001
1.174,0.996801726978199
1.176,0.996829165097846
1.178,0.996856604728066
1.18,0.99688404772004
1.182,0.996911490371883
1.184,0.996938934534674
1.186,0.996966380208538
1.188,0.996993827393599
1.19,0.997021277941547
1.192,0.997048728149479
1.194,0.997076179868983
1.196,0.997103633100184
1.198,0.997131087843207
1.2,0.997158544098176
1.202,0.997186003717393
1.204,0.997213462996731
1.206,0.997240923788391
1.208,0.997268386092497
1.21,0.997295849909175
1.212,0.997323317091235
1.214,0.997350783933531
1.216,0.997378252288774
1.218,0.997405722157087
1.22,0.997433193538597
1.222,0.997460668286625
1.224,0.997488142695004
1.226,0.997515618616955
1.228,0.997543096052601
1.23,0.99757057500207
1.232,0.997598057319192
1.234,0.997625539296781
1.236,0.997653022788566
1.238,0.997680507794674
1.24,0.997707994315228
1.242,0.997735484204573
1.244,0.9977629737545
1.246,0.997790464819249
1.248,0.997817957398946
1.25,0.997845451493716
1.252,0.997872948958414
1.254,0.997900446083809
1.256,0.997927944724652
1.258,0.997955444881069
1.26,0.997982946553186
1.262,0.998010451596369
1.264,0.998037956300363
1.266,0.9980580723361
1.268,0.998071825811024
1.27,0.998085579665004
1.272,0.998099334825844
1.274,0.998113089438012
1.276,0.998126844429285
1.278,0.998140599799677
1.28,0.998154355549206
1.282,0.998168111677886
1.284,0.998181869113673
1.286,0.998195626000728
1.288,0.998209383266983
1.29,0.998223140912451
1.292,0.99823689893715
1.294,0.99825065826916
1.296,0.998264417052391
1.298,0.998278176214899
1.3,0.998291935756699
1.302,0.998305695677808
1.304,0.998319456906435
1.306,0.998333217586233
1.308,0.998346978645387
1.31,0.998360740083911
1.312,0.998374501901822
1.314,0.998388265027458
1.316,0.998402027604215
1.318,0.998415790560406
1.32,0.998429553896047
1.322,0.998443317611152
1.324,0.99845708263419
1.326,0.998470847108299
1.328,0.99848461196192
1.33,0.998498377195069
1.332,0.998512142807761
1.334,0.998525909728592
1.336,0.998539676100445
1.338,0.998553442851888
1.34,0.998567209982938
1.342,0.99858097749361
1.344,0.998594746312627
1.346,0.998608514582616
1.348,0.998622283232275
1.35,0.998636052261618
1.352,0.998649821670662
1.354,0.998663592388257
1.356,0.998677362556776
1.358,0.998691133105041
1.36,0.998704904033071
1.362,0.99871867534088
1.364,0.998732447028483
1.366,0.998746220024886
1.368,0.998759992472153
1.37,0.998773765299261
1.372,0.998787538506227
1.374,0.998801312093067
1.376,0.998815086988912
1.378,0.998828861335572
1.38,0.998842636062152
1.382,0.998856411168669
1.384,0.998870186655137
1.386,0.998883963450818
1.388,0.998897739697264
1.39,0.998911516323709
1.392,0.998925293330169
1.394,0.998939070716659
1.396,0.998952849412569
1.398,0.998966627559194
1.4,0.998980406085897
1.402,0.998994184992693
1.404,0.999007964279598
1.406,0.99902174487613
1.408,0.99902995755259
1.41,0.999036847641951
1.412,0.999043737826353
1.414,0.999050628105796
1.416,0.999057518945066
1.418,0.999064409414604
1.42,0.99907129997919
1.422,0.999078190638825
1.424,0.999085081393511
1.426,0.999091972708066
1.428,0.999098863652868
1.43,0.999105754692726
1.432,0.999112645827643
1.434,0.999119537057622
1.436,0.999126428847512
1.438,0.999133320267625
1.44,0.999140211782806
1.442,0.999147103393055
1.444,0.999153995098375
1.446,0.999160886898768
1.448,0.999167779259123
1.45,0.999174671249675
1.452,0.999181563335305
1.454,0.999188455516016
1.456,0.99919534779181
1.458,0.999202240627607
1.46,0.999209133093579
1.462,0.999216025654639
1.464,0.999222918310791
1.466,0.999229811062034
1.468,0.999236704373323
1.47,0.999243597314765
1.472,0.999250490351305
1.474,0.999257383482945
1.476,0.999264276709688
1.478,0.999271170496518
1.48,0.999278063913478
1.482,0.999284957425546
1.484,0.999291851032725
1.486,0.999298744735016
1.488,0.999305638997436
1.49,0.999312532889964
1.492,0.99931942687761
1.494,0.999326320960377
1.496,0.999333215138265
1.498,0.999340109876325
1.5,0.99934700424447
1.502,0.999353898707743
1.504,0.999360793266147
1.506,0.999367687919682
1.508,0.99937458313343
1.51,0.999381477977242
1.512,0.999388372916191
1.514,0.99939526795028
1.516,0.999402163079511
1.518,0.999409058768997
1.52,0.999415954088525
1.522,0.999422849503199
1.524,0.999429745013024
1.526,0.999436640618
1.528,0.99944353631813
1.53,0.999450432578565
1.532,0.999457328469015
1.534,0.999464224454624
1.536,0.999471120535395
1.538,0.999478016711329
1.54,0.99948491344761
1.542,0.999491809813884
1.544,0.999498706275327
1.546,0.999505602831941
1.548,0.999512228267901
1.55,0.999515676860219
1.552,0.999519125243728
1.554,0.999522573651031
1.556,0.999526022082128
1.558,0.999529470537021
1.56,0.999532919248321
1.562,0.999536367750806
1.564,0.999539816277086
1.566,0.999543264827161
1.568,0.999546713401033
1.57,0.999550162231322
1.572,0.999553610852788
1.574,0.999557059498051
1.576,0.999560508167111
1.578,0.999563956859968
1.58,0.999567405809251
1.582,0.999570854549705
1.584,0.999574303313957
1.586,0.999577752102007
1.588,0.999581200913856
1.59,0.999584649982141
1.592,0.999588098841589
1.594,0.999591547724836
1.596,0.999594996631883
1.598,0.999598445562729
1.6,0.999601894517375
1.602,0.999605343728469
1.604,0.999608792730718
1.606,0.999612241756767
1.608,0.999615690806617
1.61,0.999619139880269
1.612,0.999622589210377
1.614,0.999626038331633
1.616,0.999629487476691
1.618,0.999632936645552
1.62,0.999636385838215
1.622,0.999639835287343
1.624,0.999643284527613
1.626,0.999646733791686
1.628,0.999650183079563
1.63,0.999653632391243
1.632,0.999657081959399
1.634,0.999660531318688
1.636,0.999663980701783
1.638,0.999667430108682
1.64,0.999670879539386
1.642,0.999674329226574
1.644,0.99967777870489
1.646,0.999681228207012
1.648,0.999684677732939
1.65,0.999688127282673
1.652,0.9996915770889
1.654,0.999695026686248
1.656,0.999698476307404
1.658,0.999701925952366
1.66,0.999705375621136
1.662,0.999708825546408
1.664,0.999712275262795
1.666,0.99971572500299
1.668,0.999719174766993
1.67,0.999722624554805
1.672,0.999726074599128
1.674,0.99972952443456
1.676,0.9997329742938
1.678,0.99973642417685
1.68,0.99973987408371
1.682,0.999743324014381
1.684,0.999746774201574
1.686,0.999750224179866
1.688,0.99975367418197
1.69,0.999756521586127
1.692,0.999758246605934
1.694,0.999759971748053
1.696,0.999761696779766
1.698,0.999763421817432
1.7,0.999765146861051
1.702,0.999766871910623
1.704,0.999768597082509
1.706,0.999770322143987
1.708,0.999772047211419
1.71,0.999773772284803
1.712,0.999775497364141
1.714,0.999777222565795
1.716,0.999778947657039
1.718,0.999780672754237
1.72,0.999782397857387
1.722,0.999784122966491
1.724,0.999785848197914
1.726,0.999787573318925
1.728,0.99978929844589
1.73,0.999791023578807
1.732,0.999792748717679
1.734,0.999794473978871
1.736,0.99979619912965
1.738,0.999797924286382
1.74,0.999799649449068
1.742,0.999801374617707
1.744,0.999803099908669
1.746,0.999804825089216
1.748,0.999806550275717
1.75,0.999808275468171
1.752,0.999810000666579
1.754,0.999811725987313
1.756,0.999813451197629
1.758,0.999815176413899
1.76,0.999816901636122
1.762,0.9998186268643
1.764,0.999820352098432
1.766,0.999822077454891
1.768,0.999823802700931
1.77,0.999825527952925
1.772,0.999827253210873
1.774,0.999828978474775
1.776,0.999830703861007
1.778,0.999832429136818
1.78,0.999834154418583
1.782,0.999835879706302
1.784,0.999837604999975
1.786,0.999839330415981
1.788,0.999841055721563
1.79,0.999842781033099
1.792,0.99984450635059
1.794,0.999846231674036
1.796,0.999847957119815
1.798,0.99984968245517
1.8,0.999851407796479
1.802,0.999853133143743
1.804,0.999854858496961
1.806,0.999856583972516
1.808,0.999858309337643
1.81,0.999860034708726
1.812,0.999861760085763
1.814,0.999863485468755
1.816,0.999865210974085
1.818,0.999866936368987
1.82,0.999868661769843
1.822,0.999870387176654
1.824,0.99987211258942
1.826,0.999873838124527
1.828,0.999875563549203
1.83,0.999877288979835
1.832,0.999878479501345
1.834,0.999879342220949
1.836,0.999880205000234
1.838,0.999881067722815
1.84,0.999881930446884
1.842,0.999882793172443
1.844,0.99988365589949
1.846,0.999884518628026
1.848,0.999885381416245
1.85,0.999886244147758
1.852,0.99988710688076
1.854,0.999887969615251
1.856,0.999888832351231
1.858,0.999889695146895
1.86,0.999890557885852
1.862,0.999891420626298
1.864,0.999892283368233
1.866,0.999893146111657
1.868,0.999894008914766
1.87,0.999894871661167
1.872,0.999895734409058
1.874,0.999896597158437
1.876,0.999897459909305
1.878,0.999898322719858
1.88,0.999899185473704
1.882,0.999900048229039
1.884,0.999900910985862
1.886,0.999901773744175
1.888,0.999902636562172
1.89,0.999903499323463
1.892,0.999904362086242
1.894,0.99990522485051
1.896,0.999906087616267
1.898,0.999906950441709
1.9,0.999907813210444
1.902,0.999908675980667
1.904,0.99990953875238
1.906,0.999910401525581
1.908,0.999911264358469
1.91,0.999912127134648
1.912,0.999912989912316
1.914,0.999913852691473
1.916,0.999914715472119
1.918,0.999915578312452
1.92,0.999916441096076
1.922,0.999917303881189
1.924,0.99991816666779
1.926,0.999919029455881
1.928,0.999919892245461
1.93,0.999920755094727
1.932,0.999921617887285
1.934,0.999922480681331
1.936,0.999923343476867
1.938,0.999924206273891
1.94,0.999925069130604
1.942,0.999925931930606
1.944,0.999926794732097
1.946,0.999927657535078
1.948,0.999928520339547
1.95,0.999929383203705
1.952,0.999930246011152
1.954,0.999931108820088
1.956,0.999931971630514
1.958,0.999932834442428
1.96,0.999933697314031
1.962,0.999934560128923
1.964,0.999935422945305
1.966,0.999936285763175
1.968,0.999937148582535
1.97,0.999938011461583
1.972,0.999938874283921
1.974,0.999939352838133
1.976,0.999939784250273
1.978,0.999940215662785
1.98,0.99994064710477
1.982,0.999941078518027
1.984,0.999941509931656
1.986,0.999941941345657
1.988,0.999942372760031
1.99,0.999942804203877
1.992,0.999943235618995
1.994,0.999943667034486
1.996,0.999944098450348
1.998,0.999944529866583
